Id,repo,issue_id,title,body,user,state,comments,created_at,closed_at,assignee,labels,milestone,PR,type
7816,request/request,1926,SSL Error: Hostname/IP doesn t match certificate s altnames,Hy   I wan t to use your request repo for my project.  My task is  i need to pull a request  with my node.js server; with custom headers and JSON body datas  to an other website / server  where using Self Signed Certificate Handshaking...  I worked all day  but i can t fix some issues. Here is my progression and my code:  I export from Mozilla firefox and google chrome too the certificate and import to ca  where you can see. I get this error message: [Error: Hostname/IP doesn t match certificate s altnames:  Host: hman.aut.bme.hu. is not cert s CN: hman.aut.bme.hu:10080 ]   reason:  Host: hman.aut.bme.hu. is not cert  s CN: hman.aut.bme.hu:10080   ...  var options =             method:  POST             url: rows[0].joinURL                                   // https://hman.aut.bme.hu:10080/api/data/            agentOptions:                 ca: fs.readFileSync  ./views/ssl/hman.aut.bme.hu 10080.crt             passphrase:  password                 headers:             Content type :  application/json             Authorization : rows[0].authCookie  //thats no Cookie  just the name is bad  thats a Basic ...=                body: kuldes     ;      request options  callback ;  Please  if you have any ideaa  i need the fix this project in my University. Thank you for your help in advance.  Best regards    Csaba Szak ly ,szakaly,open,2,2015-11-21 20:35:12,0000-00-00 00:00:00,,,,0,1
7815,request/request,1927,Socket hang up error...,I have a some problem about node.js server. What should I do to solve the this problem?  Below list is source code of my node.js server.     <pre><code> var requestToAnotherServer = require  request  ;  requestToAnotherServer           url: yellowTurtleIP    /mobius yt/    entityName    /    attributeName[subscriptionCount]          method:  POST           json: true          headers:                 Accept :  application/json                locale :  ko                X M2M RI :  12345                X M2M Origin :  Origin                X M2M NM : time               content type :  application/vnd.onem2m res json; ty=4                nmtype :  long                     body:                contentInfo : type[subscriptionCount]               content : value[subscriptionCount]                 </code></pre>  ,HwangJaeYoung,open,2,2015-11-22 13:24:37,0000-00-00 00:00:00,,,,0,1
7814,request/request,1928,using behind a proxy is not well documented. ,Hi   Can someone please give a clear example of using request behind a corporate proxy and how to pass username ans password if require ?  It would be much appreciated :   ,Afshintm,open,1,2015-11-23 05:41:25,0000-00-00 00:00:00,,,,0,1
7813,request/request,1929,Test case suite fails on Node 4.2.2,> request@2.67.1 test /Users/redpanda/work/github/request > npm run lint    npm run test ci    npm run test browser >  > request@2.67.1 lint /Users/redpanda/work/github/request > eslint lib/  .js tests/    echo Lint passed.  Lint passed.  > request@2.67.1 test ci /Users/redpanda/work/github/request > taper tests/test  .js  ok test agent.js .................. 20/20 ok test agentOptions.js ............. 4/4 ok test baseUrl.js ................ 63/63 ok test basic auth.js ............. 32/32 ok test bearer auth.js ............ 17/17 ok test body.js ................... 19/19 ok test cookies.js ................ 25/25 ok test defaults.js ............... 54/54 ok test digest auth.js ............ 15/15 ok test emptyBody.js ................ 9/9 ok test errors.js ................. 11/11 ok test event forwarding.js ......... 4/4 ok test follow all 303.js ........... 3/3 ok test follow all.js ............... 3/3 ok test form data error.js .......... 1/1 ok test form data.js .............. 64/64 ok test form urlencoded.js ........ 28/28 ok test form.js ................... 19/19 ok test gzip.js ................... 24/24 ok test har.js .................... 24/24 ok test hawk.js ..................... 3/3 ok test headers.js ................ 25/25 ok test http signature.js ........... 4/4 ok test httpModule.js ............. 50/50 ok test https.js .................. 20/20 ok test isUrl.js .................. 17/17 ok test json request.js ........... 28/28 ok test localAddress.js ............. 7/7 ok test multipart encoding.js ..... 70/70 ok test multipart.js ............ 148/148 ok test node debug.js ............. 20/20 ok test oauth.js .................. 41/41 ok test onelineproxy.js ............. 3/3 ok test option reuse.js ........... 10/10 ok test params.js ................. 12/12 ok test piped redirect.js ........... 2/2 ok test pipes.js .................. 35/35 ok test pool.js ................... 16/16 ok test promise.js .................. 3/3 ok test proxy connect.js ............ 5/5 ok test proxy.js ................ 104/104 ok test qs.js ..................... 24/24 ok test redirect auth.js .......... 18/18 ok test redirect complex.js ....... 40/40 ok test redirect.js ............... 87/87 ok test rfc3986.js ................ 44/44 not ok test timeout.js ............ 17/19   setup   should timeout  ok 1 should not be equal ok 2 Error ETIMEDOUT or ESOCKETTIMEDOUT   should set connect to false  ok 3 should not be equal ok 4 Error ETIMEDOUT or ESOCKETTIMEDOUT ok 5 Read Timeout Error should set  connect  property to false   should timeout with events  ok 6 should be equal ok 7 should not be equal ok 8 Error ETIMEDOUT or ESOCKETTIMEDOUT   should not timeout  ok 9 should be equal ok 10 should be equal   no timeout  ok 11 should be equal ok 12 should be equal   negative timeout  ok 13 should not be equal ok 14 Error ETIMEDOUT or ESOCKETTIMEDOUT   float timeout  ok 15 should not be equal ok 16 Error ETIMEDOUT or ESOCKETTIMEDOUT   connect timeout  ok 17 should not be equal not ok 18 Error ETIMEDOUT or ESOCKETTIMEDOUT     operator: ok     expected: true     actual:   false     at: checkErrCode  /Users/redpanda/work/github/request/tests/test timeout.js:5:5    ... not ok 19 Connect Timeout Error should set  connect  property to true     operator: ok     expected: true     actual:   false     at: Request._callback  /Users/redpanda/work/github/request/tests/test timeout.js:136:9    ...   cleanup  Assert:  Error ETIMEDOUT or ESOCKETTIMEDOUT         found: false      wanted: true     checkErrCode  /Users/redpanda/work/github/request/tests/test timeout.js:5:5  Assert:  Connect Timeout Error should set  connect  property to true         found: false      wanted: true     Request._callback  /Users/redpanda/work/github/request/tests/test timeout.js:136:9   ok test timing.js ................... 7/7 ok test toJSON.js ................... 7/7 ok test tunnel.js ................. 26/26 ok test unix.js ..................... 6/6 total ......................... 1388/1391  not ok  npm ERR  Darwin 14.5.0 npm ERR  argv  /usr/local/bin/node   /usr/local/bin/npm   run   test ci  npm ERR  node v4.2.2 npm ERR  npm  v2.14.7 npm ERR  code ELIFECYCLE npm ERR  request@2.67.1 test ci:  taper tests/test  .js  npm ERR  Exit status 3 npm ERR   npm ERR  Failed at the request@2.67.1 test ci script  taper tests/test _.js . npm ERR  This is most likely a problem with the request package  npm ERR  not with npm itself. npm ERR  Tell the author that this fails on your system: npm ERR      taper tests/test _.js npm ERR  You can get their info via: npm ERR      npm owner ls request npm ERR  There is likely additional logging output above.  npm ERR  Please include the following file with any support request: npm ERR      /Users/redpanda/work/github/request/npm debug.log npm ERR  Test failed.  See above for more details. ,corporatepiyush,closed,1,2015-11-23 16:30:42,2015-11-23 17:21:18,,,,0,1
7812,request/request,1930,Request stream   manipulating cookie before response piping,I have a Express proxy that uses request to make CRUD calls to a remote server. On the response  I do cookie manipulation to change the path. This is the code here.          request           method: req.method          url: proxyUrl          jar: jar          headers: headers          json: jsonBody         function error  response  body             if  error    response.statusCode  == 201    response.statusCode  == 200                logger.info  proxying failed   reason:     error ;             return res.status response.statusCode .send body ;          ;         var cookies = jar.getCookies proxyUrl ;         for  var i = 0; i < cookies.length; i                  var cookie = cookies[i];             if  cookie.path  ==  /                     cookie.path =  / ; //change path from /api to /                 cookie.secure =  os.hostname  .indexOf  local   >  1 ? false : true ;                           res.cookie cookie ;          ;         res.headers = response.headers;         return res.status response.statusCode .send body ;       ;      This works fine. But now  NodeJs comes with streams. So  I write this piece of code to achieve the same with nodejs streams.          req.pipe          request               method:req.method              url: proxyUrl              jar: jar              json:req.body             .on  response   function response            var cookies = jar.getCookies proxyUrl ;         console.log cookies ;         if  response.statusCode === 201    response.statusCode === 200    response.statusCode === 202                logger.info  successfully proxied  ;              for  var i = 0; i < cookies.length; i                      var cookie = cookies[i];                 if  cookie.path  ==  /                         cookie.path =  / ; //change path from /api to /                     cookie.secure =  os.hostname  .indexOf  local   >  1 ? false : true ;                                   jar.setCookie cookie  proxyUrl ;                         else               logger.info  proxying failed   reason:     error     refer body  ;                 .pipe res      ,girishbr,open,2,2015-11-24 00:22:01,0000-00-00 00:00:00,,,,0,1
7811,request/request,1931,Send large data ,Hi there   When i send data about 200k bytes  it take about 0 2 seconds. But when i send data about 1000k bytes  it take overt 1 3 seconds. Anyone can help me out  please   ,dannyto,open,0,2015-11-24 04:06:37,0000-00-00 00:00:00,,,,0,1
7810,request/request,1932,through2 compatibility,Hi guys  congrats for this awesome lib.  I need to transform the request body before it has been proxied.  This is my code      javascript  function write chunk  encoding  next     var transformed_body = new BodyHelper JSON.parse chunk   this.body_transformation .apply     this.push JSON.stringify transformed_body     next  ;    var transform = through.obj write ; transform.body_transformation = // custom rule req.pipe transform .pipe request.post settings  .pipe res       the output of the transformation is correct but your module don t send the body  why?  Thanks ,mirkods,closed,2,2015-11-24 16:21:42,2016-02-25 10:39:35,,,,0,1
7809,request/request,1933,Update qs to version 6.0.1  ,Hello :wave:  :rocket::rocket::rocket:  [qs] https://www.npmjs.com/package/qs  just published its new version 6.0.1  which   is not covered by your current version range  .  If this pull request passes your tests you can publish your software with the latest version of qs   otherwise use this branch to work on adaptions and fixes.  Happy fixing and merging :palm_tree:       The new version differs by 7 commits .   [ bbb6ae1 ] https://github.com/hapijs/qs/commit/bbb6ae1bbf8adb3057a52363715a20a25bd8a68f   6.0.1    [ b8fde5f ] https://github.com/hapijs/qs/commit/b8fde5fded488df555c98c2ac64eff4b2a18bd64   Delete CHANGELOG.md    [ 2140951 ] https://github.com/hapijs/qs/commit/2140951ce8421ec38d101ae35cc509fdc2eb789b   Merge pull request  127 from hapijs/engines    [ da9943d ] https://github.com/hapijs/qs/commit/da9943da690f36fd8afc89d293d0f1c95a89713c   Fix engines definition    [ ed16969 ] https://github.com/hapijs/qs/commit/ed169696b6cebacf8e7f7c6b4ba8eeb5f2cb2694   Merge pull request  125 from hapijs/es6    [ 6c70b31 ] https://github.com/hapijs/qs/commit/6c70b3110ef693cdf187ce4b89c5c10c987a6a32   es6. Closes  124    [ 56f4fbb ] https://github.com/hapijs/qs/commit/56f4fbbd819c17b058a74ecbc74957a30176191a   update bower/component   See the [full diff] https://github.com/hapijs/qs/compare/a341cdf2fadba5ede1ce6c95c7051f6f31f37b81...bbb6ae1bbf8adb3057a52363715a20a25bd8a68f .       This pull request was created by [greenkeeper.io] http://greenkeeper.io/ . It keeps your software  up to date  all the time.  <sub> Tired of seeing this sponsor message? Upgrade to the supporter plan  You ll also get your pull requests faster :zap: </sub> ,greenkeeperio-bot,closed,0,2015-11-24 17:04:08,2015-12-02 15:39:20,,,,1,1
7808,request/request,1934,Error: socket hang up in Node 4.2.1  but not 0.12 ,Hello   I m trying to debug this issue: https://github.com/blakmatrix/node zendesk/issues/110  Having looked into it a bit  it looks like it is a bug in  request  the only alternative could be that the API I m making requests to is rejecting the useragent with  node/4.2.1  in and not the one with  node/0.12  in.   request  is being passed the same data in both versions of Node  and is being called multiple times. It never fails on the first time it is called  it usually fails between the third and sixth times it s being passed only slightly different data  page numbers   but sporadically fails.  This is some sample data that sometimes succeeds and sometimes fails:        stores:      defaults:       Literal           type:  literal           store: [Object]          mtimes:             readOnly: true          loadFrom: null          logicalSeparator:  :         sources: []    headers:       Content Type :  application/json        Accept:  application/json         User Agent :  node zendesk/1.1.5  node/4.2.1         Authorization:  Basic [redacted]       uri:  https://[redacted].zendesk.com/api/v2/search.json?page=3 query=checkout failure     method:  GET         And request is being given the following defaults:        jar: RequestJar   _jar: CookieJar   store:   idx:             encoding: null    timeout: 240000    proxy: null    secureOptions: 134217728        The following error is  eventually  thrown:      Error: socket hang up     at createHangUpError  _http_client.js:203:15      at TLSSocket.socketOnEnd  _http_client.js:288:23      at emitNone  events.js:72:20      at TLSSocket.emit  events.js:166:7      at endReadableNT  _stream_readable.js:903:12      at doNTCallback2  node.js:439:9      at process._tickCallback  node.js:353:17       What could be causing this? Is this a bug in request  or is there something wrong with how we re calling it?  I m too far deep into a library I am unfamiliar with to make a stripped down test case. If necessary  I can make one wanted to check it wasn t something obvious before investing the time  first  though.  Here is where request is initiated: https://github.com/blakmatrix/node zendesk/blob/master/lib/client/client.js L35 L41   Here is where it is called: https://github.com/blakmatrix/node zendesk/blob/master/lib/client/client.js L100 L102  Help would be much appreciated  thanks  ,callumacrae,open,13,2015-11-25 12:20:11,0000-00-00 00:00:00,,,,0,1
7807,request/request,1935,promise support,hi masters: since node 4  support promise natively  is there any plan to support promise request? thanks for your great job. ,ihailong,closed,6,2015-11-26 03:23:18,2015-12-02 07:28:25,,,,0,1
7806,request/request,1936,request error,Hi all  I have an error with request : Error: connect ECONNREFUSED. I don t know what that mean ,andresetevejob,closed,2,2015-11-27 16:45:30,2015-12-04 08:54:31,,,,0,1
7805,request/request,1937,Update eslint to version 1.10.2  ,Hello :wave:  :rocket::rocket::rocket:  [eslint] https://www.npmjs.com/package/eslint  just published its new version 1.10.2  which   is not covered by your current version range  .  If this pull request passes your tests you can publish your software with the latest version of eslint   otherwise use this branch to work on adaptions and fixes.  Happy fixing and merging :palm_tree:       The new version differs by 30 commits .   [ 931e0a2 ] https://github.com/eslint/eslint/commit/931e0a298c7d5c4caabb8407f1c2ee8714115fa6   1.10.2    [ 0f5b86f ] https://github.com/eslint/eslint/commit/0f5b86f99cec4b920ab3f7262006decaa95cfede   Upgrade: escope@3.3.0  refs  4485     [ 8b66d65 ] https://github.com/eslint/eslint/commit/8b66d6564bd063fda674c9f349178e8ca03aa408   Merge pull request  4552 from eslint/issue3509    [ 1a3d095 ] https://github.com/eslint/eslint/commit/1a3d0959f6c3b51b81c3863d4d05599ad26a40aa   Merge pull request  4544 from platinumazure/eqeqeq autofix issue    [ d24519f ] https://github.com/eslint/eslint/commit/d24519fc6dc4bea518af246ea9de838dbb8cb9dc   Merge pull request  4554 from eslint/issue4553    [ 76d104d ] https://github.com/eslint/eslint/commit/76d104d22239ec3562a68e20a7bb0bcf49909c54   Upgrade: Pinned down js yaml to avoid breaking dep  fixes  4553     [ 30cd6b0 ] https://github.com/eslint/eslint/commit/30cd6b0658cee27bf5a0883abc1133c631a1b7e1   Fix: lines around comment with multiple comments  fixes  3509     [ 3d712c3 ] https://github.com/eslint/eslint/commit/3d712c30c7057809012b3166e0ea0eafd734ef70   Merge pull request  4546 from platinumazure/upgrade doctrine    [ d0683f3 ] https://github.com/eslint/eslint/commit/d0683f368a23ffd93eb48d50421a5bc0461e013c   Upgrade: doctrine@0.7.1  fixes  4545     [ 03ff54f ] https://github.com/eslint/eslint/commit/03ff54f5ee7f2cd39a1669bf0ccf05e6f3cf193d   Fix: Bugfix for eqeqeq autofix  fixes  4540     [ d16ae0d ] https://github.com/eslint/eslint/commit/d16ae0d5da811096771103ac5a96f3b968d9f0ae   Merge pull request  4541 from kaicataldo/issue4436    [ 5fd685a ] https://github.com/eslint/eslint/commit/5fd685ac0af98504bf5cbdb0bddaa9deec89e4e2   Fix: Add for in to curly rule  fixes  4436     [ c314315 ] https://github.com/eslint/eslint/commit/c314315039d3895d9a28591bd9cbb39ed5519d5f   Merge pull request  4530 from eslint/issue4527    [ f0b8807 ] https://github.com/eslint/eslint/commit/f0b88075c4fb635db5f30a4e1113f2db2983e5ae   Merge pull request  4528 from eslint/issue4520    [ 9fe6bd1 ] https://github.com/eslint/eslint/commit/9fe6bd14941d2c78577913f79315895238dad003   Fix: valid jsdoc unneeded require check fix  fixes  4527    There are 30 commits in total. See the [full diff] https://github.com/eslint/eslint/compare/01f33d37573252a6d8cf03391792d1d711037bd4...931e0a298c7d5c4caabb8407f1c2ee8714115fa6 .       This pull request was created by [greenkeeper.io] http://greenkeeper.io/ . It keeps your software  up to date  all the time.  <sub> Tired of seeing this sponsor message? Upgrade to the supporter plan  You ll also get your pull requests faster :zap: </sub> ,greenkeeperio-bot,closed,0,2015-11-27 18:32:50,2015-12-02 15:39:48,,,,1,1
7804,request/request,1938,ERR_CONTENT_DECODING_FAILED,Hi everyone  i m proxying a request with your awesome lib but in my chrome console in the network tab I receive this error  ERR_CONTENT_DECODING_FAILED .  This is a simple snippet that show my operation      javascript var http = require  http    request = require  request    var httpServer = http.createServer function  req  res         var opt =        opt.url =  https://api.sendgrid.com/v3/campaigns      opt.auth =        opt.auth.bearer =  mytoken      req.pipe request opt  .pipe res     .listen 4000  function          console.log  Starting HTTP server on port: 4000  ;   ;      This is the output of your lib with debug mode enabled:      REQUEST   url:  https://api.sendgrid.com/v3/campaigns     auth:   bearer:  myToken      callback: undefined   REQUEST make request https://api.sendgrid.com/v3/campaigns REQUEST onRequestResponse https://api.sendgrid.com/v3/campaigns 200   server:  nginx     date:  Mon  30 Nov 2015 10:47:58 GMT      content type :  application/json; charset=utf 8      transfer encoding :  chunked     connection:  keep alive     status:  200 OK      x request id :  34953f9e 888f 4449 a53a d371ff68fcfb      x xss protection :  1; mode=block      x content type options :  nosniff      content encoding :  gzip      strict transport security :  max age=31536000      x runtime :  0.111581      x ua compatible :  chrome=1      cache control :  max age=0  private  must revalidate      x frame options :  SAMEORIGIN      access control allow methods :  HEAD  GET  PUT  POST  DELETE  OPTIONS  PATCH      access control max age :  21600      access control expose headers :  Link      access control allow origin :         access control allow headers :  AUTHORIZATION  Content Type  On behalf of  x sg elas acl      content security policy :  default src https://api.sendgrid.com; frame src   none  ; object src   none        x ratelimit remaining :  598      x ratelimit limit :  600      x ratelimit reset :  1448880480      powered by :  Mako    REQUEST finish init function https://api.sendgrid.com/v3/campaigns REQUEST response end https://api.sendgrid.com/v3/campaigns 200   server:  nginx     date:  Mon  30 Nov 2015 10:47:58 GMT      content type :  application/json; charset=utf 8      transfer encoding :  chunked     connection:  keep alive     status:  200 OK      x request id :  34953f9e 888f 4449 a53a d371ff68fcfb      x xss protection :  1; mode=block      x content type options :  nosniff      content encoding :  gzip      strict transport security :  max age=31536000      x runtime :  0.111581      x ua compatible :  chrome=1      cache control :  max age=0  private  must revalidate      x frame options :  SAMEORIGIN      access control allow methods :  HEAD  GET  PUT  POST  DELETE  OPTIONS  PATCH      access control max age :  21600      access control expose headers :  Link      access control allow origin :         access control allow headers :  AUTHORIZATION  Content Type  On behalf of  x sg elas acl      content security policy :  default src https://api.sendgrid.com; frame src   none  ; object src   none        x ratelimit remaining :  598      x ratelimit limit :  600      x ratelimit reset :  1448880480      powered by :  Mako          What you think about?  Mirko ,mirkods,open,7,2015-11-30 11:00:14,0000-00-00 00:00:00,,,,0,1
7803,request/request,1939,CookieJar ,Hi  It s seems there s a problem with request  version 2.67  with tough cookie 2.2.1      TypeError: Cannot read property  secure  of undefined     at CookieJar.getCookies  /home/guillaume/Bureau/optionizor/node_modules/tough cookie/lib/cookie.js:1031:23      at CookieJar.getCookieString  /home/guillaume/Bureau/optionizor/node_modules/tough cookie/lib/cookie.js:1132:19      at Request.jar  /home/guillaume/Bureau/optionizor/node_modules/request/request.js:1302:33      at Request.init  /home/guillaume/Bureau/optionizor/node_modules/request/request.js:313:8       cf :      js var t = require  tough cookie  ; var jar = new t.CookieJar  ;  request.post           url:searchaction          body:bodystr          headers:                   Content Type :  application/x www form urlencoded                    User agent :agent                   Referer :referer                    jar: jar        function error  response  body       ,gdidier,open,7,2015-11-30 14:27:03,0000-00-00 00:00:00,,,,0,1
7802,request/request,1940,Can I add css or js files?,Can I add css or js files  Think you  ,Metoyo,closed,0,2015-12-01 08:25:54,2015-12-01 08:37:48,,,,0,1
7801,request/request,1941,bluebird@3.0.6 breaks build  ,Hello :wave:  :rotating_light::rotating_light::rotating_light:  [bluebird] https://www.npmjs.com/package/bluebird  just published its new version 3.0.6  which   is covered by your current version range  . After updating it in your project   the build went from success to failure  .  This means   your software is now malfunctioning    because of this update. Use this branch to work on adaptions and fixes.  Happy fixing and merging :palm_tree:       [GitHub Release] https://github.com/petkaantonov/bluebird/releases/tag/v3.0.6   <p>Features:</p>   <ul> <li>feature</li> </ul>   <p>Bugfixes:</p>   <ul> <li>Fix <a href= /petkaantonov/bluebird/blob/v3.0.6 >.timeout  </a> not cancelling parent  <a href= /petkaantonov/bluebird/blob/v3.0.6 > 891</a> </li> <li>Fix long stack traces when using <a href= /petkaantonov/bluebird/blob/v3.0.6 >Promise.resolve  </a>  <a href= /petkaantonov/bluebird/blob/v3.0.6 > 861</a> </li> <li>Fix <a href= /petkaantonov/bluebird/blob/v3.0.6 >Promise.config  </a> not disabling long stack traces when passing <code>longStackTraces: false</code>  <a href= /petkaantonov/bluebird/blob/v3.0.6 > 897</a> </li> </ul>       The new version differs by 52 commits .   [ 37393ea ] https://github.com/petkaantonov/bluebird/commit/37393eae4b6c8a48d16b357768e624ce2b347cac   Release v3.0.6    [ 23d3516 ] https://github.com/petkaantonov/bluebird/commit/23d35167cb08aac94b1ad879ab793778be8de898   Fixes  861    [ 2e9c5dc ] https://github.com/petkaantonov/bluebird/commit/2e9c5dc9c416458b7eafcfe88f9241ec57ec1196   Merge pull request  892 from sukima/feature/fix missing gems for max os x    [ 9e49e4d ] https://github.com/petkaantonov/bluebird/commit/9e49e4d3a1f6931be2a82485395755eca94ec495   Merge pull request  893 from designeng/benchmark perf extra code    [ 7ca7001 ] https://github.com/petkaantonov/bluebird/commit/7ca70017c8df66bc57a1452b486d5e1c90da15a1   Merge pull request  895 from spion/timeout cancellation    [ aefda6a ] https://github.com/petkaantonov/bluebird/commit/aefda6abbda2e7f146b51c18daaa45dc0f17d89b   Allow disabling long stack traces    [ 44c510f ] https://github.com/petkaantonov/bluebird/commit/44c510f2724752753dad9b38f9d79031e554a176   Merge pull request  884 from madarche/feat document unreachable code    [ c2d44d4 ] https://github.com/petkaantonov/bluebird/commit/c2d44d41a6accfedb850cfe738102321e63e5ecb   Ensure timeout cancels parent  fixes  891     [ d6f2f87 ] https://github.com/petkaantonov/bluebird/commit/d6f2f871e475e3a2da21279f013fbf4a6f5cdaca   remove extra requirement code    [ 43b366b ] https://github.com/petkaantonov/bluebird/commit/43b366b92523b3eb92a1e3e8d5478b2b4559f771   Add redcarpet and pygments to Gemfile    [ ad7220a ] https://github.com/petkaantonov/bluebird/commit/ad7220a2e2d663a2501d866c1c1def0c81d2620c   Merge pull request  883 from vitaly t/master    [ b290380 ] https://github.com/petkaantonov/bluebird/commit/b2903808942fc6eb0e2251a4722c586bde422694   Merge pull request  885 from kimmobrunfeldt/master    [ 2f8f0c5 ] https://github.com/petkaantonov/bluebird/commit/2f8f0c5406c825bca142014eb09dbf394e385a69   Add padding to the bottom of pages    [ c8b04c0 ] https://github.com/petkaantonov/bluebird/commit/c8b04c0cf46e50421ddef962962c541e3f2bb2fd   Document unreachable code purpose    [ ede3678 ] https://github.com/petkaantonov/bluebird/commit/ede367887020d45a56d6e83f5f1978caeb92b936   Updating Travis script   There are 52 commits in total. See the [full diff] https://github.com/petkaantonov/bluebird/compare/36c2ef752dd0653d6e7c13370d2f3f77ee020af8...37393eae4b6c8a48d16b357768e624ce2b347cac .       This pull request was created by [greenkeeper.io] http://greenkeeper.io/ . It keeps your software  up to date  all the time.  <sub> Tired of seeing this sponsor message? Upgrade to the supporter plan  You ll also get your pull requests faster :zap: </sub> ,greenkeeperio-bot,closed,1,2015-12-01 17:16:47,2015-12-02 15:43:07,,,,1,1
7800,request/request,1942,this.start is not a function,Hi guys. Im running a nodejs app on a Docker container  and I get a lot of these messages. Any idea if its something related with the lib?  Thanks in advance  Node:  4.2.2       TypeError: this.start is not a function at Socket.Request.write [as _write]  /usr/src/user/node_modules/request/main.js line 538 col 28  if   this._started  this.start   at doWrite  _stream_writable.js line 292 col 12  at clearBuffer  _stream_writable.js line 396 col 7  at Socket.Writable.uncork  _stream_writable.js line 230 col 7  at ClientRequest._flushOutput  _http_outgoing.js line 648 col 10  at ClientRequest.OutgoingMessage._flush  _http_outgoing.js line 622 col 16  at <unknown>  _http_client.js line 148 col 10  at callSocketMethod  _http_client.js line 513 col 7  at ClientRequest.onSocket  _http_client.js line 518 col 7  at ClientRequest.g  events.js line 260 col 16      ,matiasdecarli,closed,1,2015-12-01 18:35:52,2015-12-04 08:53:39,,,,0,1
7799,request/request,1943,Update eslint to version 1.10.3  ,Hello :wave:  :rocket::rocket::rocket:  [eslint] https://www.npmjs.com/package/eslint  just published its new version 1.10.3  which   is not covered by your current version range  .  If this pull request passes your tests you can publish your software with the latest version of eslint   otherwise use this branch to work on adaptions and fixes.  Happy fixing and merging :palm_tree:       The new version differs by 39 commits .   [ 2436cc6 ] https://github.com/eslint/eslint/commit/2436cc6c1816a7890e35dab38e609daee84d7530   1.10.3    [ 901d525 ] https://github.com/eslint/eslint/commit/901d52564b3ae715f0c95ea71d8a2272006cf9cb   Merge pull request  4584 from eslint/issue4583    [ 4e163a7 ] https://github.com/eslint/eslint/commit/4e163a7da06f4f053ccc5bafdaafc44c47ce5653   Docs: Update strict rule docs  fixes  4583     [ fdce86d ] https://github.com/eslint/eslint/commit/fdce86d24e30a31c0c819262b72ab6b454cb552a   Merge pull request  4577 from kaicataldo/configurationfilesdocs    [ 2679a39 ] https://github.com/eslint/eslint/commit/2679a39665fb0f14207271ee7045a3b25f43ab0d   Merge pull request  4573 from kaicataldo/curlyforof    [ 58ee960 ] https://github.com/eslint/eslint/commit/58ee9605067486db3684a9827a8aed0d50b775f4   Merge pull request  4572 from eslint/issue4569    [ 6189ebb ] https://github.com/eslint/eslint/commit/6189ebb67216daccf02d4b3cfcb2492a4541b3ac   Docs: Reference .eslintrc.  in contributing docs  fixes  4532     [ f01840d ] https://github.com/eslint/eslint/commit/f01840d940e2ea0ff8b5a3deb89b21c2f205d71b   Fix: Add for of to curly rule  fixes  4571     [ 95d2e0b ] https://github.com/eslint/eslint/commit/95d2e0bb712eb347cfd984f50e1ec3662fa7fe94   Fix: Ignore space before function in array start  fixes  4569     [ 931e0a2 ] https://github.com/eslint/eslint/commit/931e0a298c7d5c4caabb8407f1c2ee8714115fa6   1.10.2    [ 0f5b86f ] https://github.com/eslint/eslint/commit/0f5b86f99cec4b920ab3f7262006decaa95cfede   Upgrade: escope@3.3.0  refs  4485     [ 8b66d65 ] https://github.com/eslint/eslint/commit/8b66d6564bd063fda674c9f349178e8ca03aa408   Merge pull request  4552 from eslint/issue3509    [ 1a3d095 ] https://github.com/eslint/eslint/commit/1a3d0959f6c3b51b81c3863d4d05599ad26a40aa   Merge pull request  4544 from platinumazure/eqeqeq autofix issue    [ d24519f ] https://github.com/eslint/eslint/commit/d24519fc6dc4bea518af246ea9de838dbb8cb9dc   Merge pull request  4554 from eslint/issue4553    [ 76d104d ] https://github.com/eslint/eslint/commit/76d104d22239ec3562a68e20a7bb0bcf49909c54   Upgrade: Pinned down js yaml to avoid breaking dep  fixes  4553    There are 39 commits in total. See the [full diff] https://github.com/eslint/eslint/compare/01f33d37573252a6d8cf03391792d1d711037bd4...2436cc6c1816a7890e35dab38e609daee84d7530 .       This pull request was created by [greenkeeper.io] http://greenkeeper.io/ . It keeps your software  up to date  all the time.  <sub> Tired of seeing this sponsor message? Upgrade to the supporter plan  You ll also get your pull requests faster :zap: </sub> ,greenkeeperio-bot,closed,0,2015-12-01 20:16:38,2015-12-03 07:03:41,,,,1,1
